label,pairs,risk_pct,conc,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_win,oos_trades,is_annual,is_dd,is_pf
rr22,APT+BCH+ETH,0.6,2,115.4,5.0,2.042,4.77,55.5,319,64.7,7.39,1.682
rr22,APT+BCH+ETH,0.5,3,90.6,4.18,2.021,4.7,55.2,326,54.2,6.19,1.687
rr22,APT+BCH+ETH,0.6,3,116.3,5.0,2.020,4.7,55.2,326,67.8,7.39,1.689
rr22,APT+BCH+HBAR,0.5,2,69.2,7.85,1.743,3.96,51.7,325,58.3,6.78,1.619
rr22,APT+BCH+HBAR,0.5,3,68.8,7.85,1.715,3.93,51.4,331,59.9,6.64,1.617
rr22,APT+BCH+LTC,0.5,2,109.4,4.88,2.093,5.33,56.6,346,52.1,6.76,1.611
rr22,APT+BCH+LTC,0.5,3,108.7,4.88,2.044,5.16,56.1,355,54.2,6.76,1.614
rr22,APT+BCH+SNX,0.5,2,84.0,6.45,1.970,4.55,53.9,321,69.7,7.63,1.734
rr22,APT+BCH+TON,0.5,2,96.8,6.01,2.028,4.81,55.5,335,51.7,7.83,1.657
rr22,APT+BCH+TON,0.5,3,108.2,5.16,2.106,4.94,56.3,348,52.7,7.83,1.645
rr22,APT+BCH+WLD,0.5,2,87.0,6.18,1.935,4.48,53.4,339,46.8,7.18,1.576
rr22,APT+BCH+WLD,0.5,3,89.1,6.18,1.919,4.44,53.3,347,47.4,7.18,1.563
rr22,APT+BCH+XRP,0.5,2,74.7,7.28,1.833,4.17,52.9,325,53.9,6.39,1.717
rr22,APT+BCH+XRP,0.5,3,78.4,7.28,1.847,4.18,53.0,332,52.0,7.15,1.662
rr22,APT+BNB+DOGE,0.5,2,97.2,5.7,1.948,4.59,55.4,354,35.1,7.08,1.441
rr22,APT+BNB+DOGE,0.5,3,105.2,6.24,1.953,4.58,55.4,370,34.2,7.08,1.424
rr22,APT+BNB+ENS,0.5,2,94.6,7.49,1.849,4.34,53.9,373,35.0,7.01,1.423
rr22,APT+BNB+HBAR,0.5,2,69.4,7.45,1.679,3.72,51.9,347,40.2,7.96,1.430
rr22,APT+BNB+HBAR,0.5,3,73.7,7.45,1.689,3.8,52.1,357,40.7,7.96,1.426
rr22,APT+BNB+LTC,0.5,2,108.7,4.27,2.008,5.07,56.6,366,33.9,7.2,1.404
rr22,APT+BNB+LTC,0.5,3,114.1,4.27,1.991,5.05,56.4,381,35.7,7.2,1.412
rr22,APT+BNB+SNX,0.5,2,87.4,6.84,1.899,4.3,54.3,346,47.5,6.78,1.498
rr22,APT+BNB+SNX,0.5,3,98.8,5.68,1.963,4.51,55.1,359,50.3,7.35,1.520
rr22,APT+BNB+TON,0.5,2,109.0,5.02,2.048,5.03,56.6,364,32.8,6.53,1.416
rr22,APT+BNB+TON,0.6,2,141.6,6.0,2.048,5.03,56.6,364,40.3,7.79,1.413
rr22,APT+BNB+TON,0.5,3,113.9,6.08,2.046,5.11,56.7,374,34.3,6.53,1.426
rr22,APT+BNB+TON,0.6,3,148.3,7.27,2.044,5.11,56.7,374,42.2,7.79,1.424
rr22,APT+BNB+VET,0.5,2,98.7,5.67,1.933,4.78,54.5,378,33.1,7.85,1.404
rr22,APT+BNB+WLD,0.5,2,89.5,6.71,1.878,4.32,54.1,357,29.6,7.34,1.368
rr22,APT+BNB+WLD,0.5,3,94.0,6.97,1.876,4.28,53.9,373,29.7,7.86,1.359
rr22,APT+BNB+XRP,0.5,2,84.1,6.11,1.850,4.27,54.2,347,35.5,6.63,1.471
rr22,APT+BNB+XRP,0.6,2,107.5,7.29,1.847,4.27,54.2,347,43.8,7.92,1.470
rr22,APT+BNB+XRP,0.5,3,83.8,6.11,1.809,4.12,53.6,358,33.7,6.66,1.433
rr22,APT+BNB+XRP,0.6,3,107.0,7.29,1.805,4.12,53.6,358,41.5,7.97,1.432
rr22,APT+BTC+DOGE,0.5,2,72.4,7.23,1.729,3.91,53.5,333,28.4,7.39,1.362
rr22,APT+DOGE+ETH,0.5,2,84.0,4.94,1.943,4.38,53.9,321,41.6,7.25,1.553
rr22,APT+DOGE+ETH,0.5,3,96.9,5.8,1.992,4.4,54.5,347,40.3,7.25,1.520
