label,pairs,risk_pct,conc,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_win,oos_trades,is_annual,is_dd,is_pf
rr20f5,1000PEPE+TON+BCH+DOGE+VET,0.5,3,171.3,6.19,1.877,5.57,55.4,594,72.7,7.85,1.517
rr20f5,1000PEPE+TON+BCH+DOGE+VET,0.5,4,171.3,7.72,1.833,5.29,54.9,612,78.4,7.93,1.546
rr20f5,1000PEPE+TON+LTC+ETH+VET,0.5,2,150.8,6.68,1.886,5.71,55.5,550,66.2,7.65,1.548
rr20f5,1000PEPE+TON+ETH+DOGE+VET,0.5,2,137.1,5.79,1.878,5.37,55.1,519,63.2,7.45,1.551
rr20f5,1000PEPE+BCH+LTC+ETH+DOGE,0.5,2,140.3,5.64,1.900,5.6,56.3,499,80.5,7.63,1.688
rr20f5,1000PEPE+BCH+LTC+ETH+VET,0.5,2,145.8,6.16,1.904,5.74,55.9,528,75.3,7.21,1.602
rr20f5,1000PEPE+BCH+ETH+DOGE+VET,0.5,2,126.8,6.66,1.864,5.19,54.9,505,73.4,6.3,1.612
rr20f5,1000PEPE+BCH+ETH+DOGE+VET,0.6,2,166.1,7.94,1.863,5.18,54.9,505,93.0,7.54,1.613
rr20f5,1000PEPE+BCH+ETH+DOGE+VET,0.5,3,150.4,7.83,1.838,5.12,54.7,570,78.4,6.95,1.593
rr20f5,APT+SNX+BNB+TON+BCH,0.5,2,159.4,7.55,1.956,5.68,57.4,535,85.8,7.75,1.572
rr20f5,APT+SNX+BNB+TON+VET,0.5,2,167.5,5.18,1.969,5.73,56.9,562,76.3,7.67,1.515
rr20f5,APT+SNX+BNB+BCH+LTC,0.5,2,165.4,7.47,1.996,5.73,57.8,538,92.1,7.79,1.634
rr20f5,APT+SNX+BNB+BCH+ETH,0.5,2,143.5,6.77,1.924,5.22,56.6,519,86.3,7.07,1.605
rr20f5,APT+SNX+BNB+BCH+VET,0.5,2,151.0,6.28,1.936,5.44,56.4,543,89.3,7.07,1.596
rr20f5,APT+SNX+BNB+LTC+VET,0.5,2,173.6,7.18,2.003,5.84,57.5,556,79.0,7.7,1.538
rr20f5,APT+SNX+BNB+ETH+VET,0.5,2,148.8,5.97,1.928,5.32,56.2,537,70.0,7.01,1.503
rr20f5,APT+SNX+BNB+ETH+VET,0.5,3,185.4,6.43,1.982,5.53,56.9,598,83.9,7.77,1.528
rr20f5,APT+SNX+BNB+ETH+VET,0.5,4,204.4,6.43,2.020,5.64,57.4,613,86.3,7.77,1.531
rr20f5,APT+SNX+BNB+DOGE+VET,0.5,2,154.7,7.75,1.942,5.47,56.8,539,73.8,7.72,1.527
rr20f5,APT+SNX+TON+BCH+ETH,0.5,2,151.9,6.75,1.967,5.75,56.4,518,94.4,7.83,1.665
rr20f5,APT+SNX+TON+BCH+VET,0.5,2,161.9,5.19,1.966,5.88,56.3,542,99.2,7.09,1.628
rr20f5,APT+SNX+TON+DOGE+VET,0.5,2,165.6,6.77,1.988,5.79,56.4,537,87.2,7.7,1.613
rr20f5,APT+SNX+BCH+LTC+VET,0.5,2,172.6,6.54,2.031,5.98,57.1,541,102.9,7.79,1.672
rr20f5,APT+SNX+BCH+ETH+DOGE,0.5,2,133.4,6.68,1.914,5.34,55.8,493,92.6,7.73,1.693
rr20f5,APT+SNX+BCH+ETH+VET,0.5,2,140.7,6.44,1.911,5.49,55.5,521,97.3,7.56,1.665
rr20f5,APT+SNX+BCH+DOGE+VET,0.5,2,148.7,7.31,1.922,5.58,55.8,525,99.0,6.82,1.671
rr20f5,APT+SNX+ETH+DOGE+VET,0.5,2,131.4,6.78,1.893,5.31,55.0,505,76.7,7.91,1.575
rr20f5,APT+BNB+TON+BCH+VET,0.5,2,179.1,5.85,2.052,6.24,58.0,555,68.9,7.73,1.514
rr20f5,APT+TON+BCH+ETH+VET,0.5,2,168.4,4.45,2.023,6.07,57.2,537,78.9,7.89,1.615
rr20f5,SNX+BNB+TON+BCH+LTC,0.5,2,166.4,6.06,1.973,6.01,58.1,546,79.5,7.15,1.563
rr20f5,SNX+BNB+TON+BCH+ETH,0.5,2,160.9,6.18,2.004,5.94,58.0,529,76.0,6.41,1.561
rr20f5,SNX+BNB+TON+BCH+ETH,0.6,2,215.0,7.36,2.008,5.94,58.0,529,96.5,7.66,1.552
rr20f5,SNX+BNB+TON+BCH+ETH,0.5,3,188.4,6.18,2.014,6.0,58.4,565,83.1,7.05,1.571
rr20f5,SNX+BNB+TON+BCH+ETH,0.5,4,200.3,6.18,2.035,5.99,58.8,575,81.4,7.05,1.548
rr20f5,SNX+BNB+TON+BCH+DOGE,0.5,3,191.2,6.13,1.956,5.88,58.1,582,79.9,7.16,1.535
rr20f5,SNX+BNB+TON+BCH+DOGE,0.5,4,205.7,6.13,1.984,5.9,58.4,591,79.7,7.82,1.527
rr20f5,SNX+BNB+TON+BCH+VET,0.5,2,165.0,5.3,1.967,5.85,57.3,557,79.3,6.2,1.546
rr20f5,SNX+BNB+TON+BCH+VET,0.6,2,220.8,6.33,1.974,5.84,57.3,557,100.9,7.41,1.539
rr20f5,SNX+BNB+TON+BCH+VET,0.5,3,197.4,5.31,1.975,5.94,57.6,604,85.3,7.58,1.532
rr20f5,SNX+BNB+TON+BCH+VET,0.5,4,210.7,5.3,2.002,6.04,58.0,616,85.9,7.9,1.522
rr20f5,SNX+BNB+TON+LTC+ETH,0.5,2,168.7,5.0,2.001,6.16,58.2,546,65.1,7.94,1.492
rr20f5,SNX+BNB+TON+LTC+ETH,0.5,3,205.1,5.46,2.007,6.31,58.5,595,71.3,7.92,1.490
rr20f5,SNX+BNB+TON+LTC+VET,0.5,2,184.2,5.45,1.993,6.12,58.0,576,71.7,7.11,1.501
rr20f5,SNX+BNB+TON+ETH+DOGE,0.5,2,159.5,6.43,2.002,5.74,58.0,522,63.9,7.49,1.504
rr20f5,SNX+BNB+TON+ETH+VET,0.5,2,165.6,4.92,1.972,5.79,57.3,557,70.5,6.69,1.515
rr20f5,SNX+BNB+TON+ETH+VET,0.6,2,221.6,5.89,1.980,5.78,57.3,557,89.2,7.99,1.508
rr20f5,SNX+BNB+TON+ETH+VET,0.5,3,195.5,4.92,2.004,5.93,57.5,604,73.2,6.97,1.490
rr20f5,SNX+BNB+TON+ETH+VET,0.5,4,218.3,4.92,2.054,6.0,58.2,619,72.8,7.52,1.477
rr20f5,SNX+BNB+TON+DOGE+VET,0.5,2,168.4,5.78,1.959,5.69,57.2,559,69.2,7.4,1.509
rr20f5,SNX+BNB+BCH+LTC+ETH,0.5,2,158.2,5.59,1.965,5.76,58.0,531,78.6,6.99,1.584
rr20f5,SNX+BNB+BCH+LTC+VET,0.5,2,163.3,5.23,1.944,5.66,57.3,553,82.7,7.09,1.567
rr20f5,SNX+BNB+BCH+ETH+VET,0.5,2,146.2,5.89,1.916,5.46,56.4,537,77.8,7.92,1.557
rr20f5,SNX+BNB+BCH+ETH+VET,0.5,3,175.7,5.57,1.955,5.62,57.1,583,86.6,7.64,1.565
rr20f5,SNX+BNB+BCH+ETH+VET,0.5,4,186.5,5.57,1.965,5.68,57.4,594,91.2,7.64,1.581
rr20f5,SNX+BNB+LTC+ETH+VET,0.5,2,163.2,4.72,1.960,5.86,57.4,552,72.5,7.28,1.532
rr20f5,SNX+BNB+LTC+ETH+VET,0.5,3,198.3,5.5,1.976,5.86,57.5,610,76.1,7.51,1.502
rr20f5,SNX+TON+BCH+LTC+ETH,0.5,2,154.1,5.99,1.966,6.07,57.1,524,91.4,6.72,1.676
rr20f5,SNX+TON+BCH+LTC+ETH,0.5,3,190.1,5.16,2.005,6.29,57.6,569,87.0,7.98,1.577
rr20f5,SNX+TON+BCH+LTC+ETH,0.5,4,202.3,5.16,2.031,6.31,58.0,579,91.5,7.98,1.594
rr20f5,SNX+TON+BCH+LTC+VET,0.5,2,170.8,4.42,1.974,6.13,57.2,549,91.4,7.92,1.607
rr20f5,SNX+TON+BCH+ETH+DOGE,0.5,2,150.7,6.2,1.986,5.87,57.0,505,82.0,6.66,1.629
rr20f5,SNX+TON+BCH+ETH+DOGE,0.6,2,200.3,7.41,1.985,5.86,57.0,505,104.5,7.95,1.625
rr20f5,SNX+TON+BCH+ETH+DOGE,0.5,3,178.1,6.06,1.970,5.89,57.1,557,86.4,7.27,1.615
rr20f5,SNX+TON+BCH+ETH+DOGE,0.5,4,188.9,6.06,1.991,5.98,57.4,568,86.3,7.27,1.595
rr20f5,SNX+TON+BCH+ETH+VET,0.5,2,156.1,4.93,1.974,5.95,56.6,530,88.3,6.55,1.624
rr20f5,SNX+TON+BCH+ETH+VET,0.6,2,208.0,5.9,1.978,5.95,56.6,530,113.1,7.83,1.616
rr20f5,SNX+TON+BCH+ETH+VET,0.5,3,177.3,6.03,1.970,5.87,56.5,579,91.2,6.61,1.589
rr20f5,SNX+TON+BCH+ETH+VET,0.6,3,238.6,7.2,1.975,5.86,56.5,579,116.9,7.94,1.580
rr20f5,SNX+TON+BCH+ETH+VET,0.5,4,189.9,6.03,2.000,5.96,56.9,591,94.4,6.61,1.601
rr20f5,SNX+TON+BCH+ETH+VET,0.6,4,257.1,7.2,2.005,5.96,56.9,591,121.3,7.94,1.593
rr20f5,SNX+TON+BCH+DOGE+VET,0.5,2,157.9,5.61,1.929,5.9,56.2,541,86.8,6.7,1.623
rr20f5,SNX+TON+LTC+ETH+DOGE,0.5,2,160.5,4.82,1.990,6.04,57.3,522,73.8,7.62,1.567
rr20f5,SNX+TON+LTC+ETH+VET,0.5,2,159.4,5.59,1.946,5.96,56.6,546,82.5,7.03,1.599
rr20f5,SNX+TON+LTC+ETH+VET,0.5,3,204.2,5.65,2.028,6.31,57.2,603,81.5,7.41,1.532
rr20f5,SNX+TON+ETH+DOGE+VET,0.5,2,146.5,5.76,1.940,5.56,56.0,521,76.2,6.11,1.590
