label,pairs,risk_pct,conc,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_win,oos_trades,is_annual,is_dd,is_pf
rr22f,SNX+BNB+TON+DOGE,0.5,3,148.3,5.96,1.953,5.17,55.3,481,55.4,6.9,1.460
rr22f,SNX+BNB+TON+DOGE,0.5,4,160.4,5.96,1.996,5.28,55.8,486,56.2,6.9,1.466
rr22f,SNX+BNB+TON+VET,0.5,4,163.8,4.42,1.993,5.41,55.2,509,58.9,7.43,1.456
rr22f,SNX+BNB+BCH+LTC,0.5,2,125.9,5.81,1.915,4.93,55.2,442,67.5,7.8,1.567
rr22f,SNX+BNB+BCH+ETH,0.5,2,119.0,5.91,1.951,4.91,55.2,420,64.7,7.54,1.579
rr22f,SNX+BNB+BCH+DOGE,0.5,2,125.6,6.2,1.952,5.09,55.3,434,64.1,7.51,1.568
rr22f,SNX+BNB+BCH+DOGE,0.5,3,138.1,5.92,1.939,5.08,55.2,458,71.5,7.88,1.582
rr22f,SNX+BNB+BCH+DOGE,0.5,4,140.5,5.92,1.940,5.09,55.3,461,71.7,7.88,1.582
rr22f,SNX+TON+BCH+LTC,0.5,2,136.0,5.18,1.992,5.48,55.2,438,76.6,7.36,1.632
rr22f,SNX+TON+BCH+LTC,0.5,4,168.0,4.76,2.071,5.77,56.3,471,79.4,7.82,1.598
rr22f,SNX+TON+BCH+ETH,0.5,2,126.8,5.68,2.016,5.36,55.0,418,77.1,6.23,1.680
rr22f,SNX+TON+BCH+ETH,0.6,2,166.4,6.79,2.018,5.36,55.0,418,98.0,7.43,1.670
rr22f,SNX+TON+BCH+ETH,0.5,3,141.6,5.66,2.048,5.45,55.5,440,80.7,6.12,1.677
rr22f,SNX+TON+BCH+ETH,0.6,3,187.3,6.77,2.049,5.45,55.5,440,102.8,7.31,1.668
rr22f,SNX+TON+BCH+ETH,0.5,4,145.0,5.66,2.061,5.48,55.7,442,79.6,7.34,1.654
rr22f,SNX+TON+BCH+DOGE,0.5,2,133.1,5.26,1.989,5.45,54.9,430,71.1,6.95,1.614
rr22f,SNX+TON+BCH+DOGE,0.5,3,148.8,5.27,2.018,5.54,55.1,457,78.5,6.61,1.633
rr22f,SNX+TON+BCH+DOGE,0.6,3,197.5,6.31,2.013,5.53,55.1,457,99.8,7.89,1.625
rr22f,SNX+TON+BCH+DOGE,0.5,4,154.1,5.27,2.041,5.65,55.4,460,77.7,6.81,1.626
rr22f,SNX+TON+LTC+ETH,0.5,2,131.1,4.72,1.963,5.39,54.8,442,62.6,6.42,1.543
rr22f,SNX+TON+LTC+ETH,0.6,2,172.4,5.65,1.963,5.39,54.8,442,78.7,7.67,1.533
rr22f,SNX+TON+LTC+ETH,0.5,3,154.6,5.37,2.018,5.57,55.3,468,65.3,7.0,1.523
rr22f,SNX+TON+LTC+ETH,0.5,4,165.3,5.37,2.065,5.63,55.9,474,64.9,7.56,1.514
rr22f,SNX+TON+LTC+DOGE,0.5,2,145.0,4.87,2.001,5.54,55.2,451,58.0,7.44,1.482
rr22f,SNX+TON+LTC+DOGE,0.5,3,163.3,5.43,2.005,5.55,55.4,484,63.2,7.77,1.491
rr22f,SNX+TON+LTC+DOGE,0.5,4,175.0,5.43,2.042,5.68,55.7,492,63.2,7.77,1.491
rr22f,SNX+TON+LTC+VET,0.5,2,145.0,4.4,1.979,5.41,54.6,471,68.0,6.67,1.544
rr22f,SNX+TON+ETH+DOGE,0.5,2,119.0,7.56,1.979,4.98,54.2,417,63.8,6.27,1.582
rr22f,SNX+TON+ETH+VET,0.5,2,120.8,6.86,1.928,4.97,53.3,445,71.2,5.65,1.604
rr22f,SNX+TON+ETH+VET,0.5,3,145.1,7.84,2.002,5.17,54.1,479,67.0,7.4,1.540
rr22f,SNX+TON+ETH+VET,0.5,4,154.5,7.84,2.029,5.23,54.5,486,66.0,7.16,1.524
rr22f,SNX+BCH+LTC+ETH,0.5,2,135.1,5.27,2.039,5.48,55.8,425,76.2,6.38,1.666
rr22f,SNX+BCH+LTC+ETH,0.6,2,178.1,6.3,2.037,5.48,55.8,425,96.8,7.62,1.658
rr22f,SNX+BCH+LTC+ETH,0.5,3,145.2,5.79,2.016,5.45,55.6,446,78.2,7.96,1.625
rr22f,SNX+BCH+LTC+VET,0.5,2,144.3,4.82,2.006,5.36,55.1,454,76.9,7.92,1.620
rr22f,SNX+BCH+ETH+DOGE,0.5,2,116.8,6.59,1.968,5.19,54.5,409,74.0,6.75,1.678
rr22f,SNX+LTC+ETH+DOGE,0.5,2,125.5,6.44,1.966,5.3,54.8,425,62.5,7.95,1.549
rr22f,SNX+LTC+ETH+VET,0.5,2,122.2,7.05,1.903,5.05,53.6,446,62.8,7.25,1.536
rr22f,SNX+LTC+ETH+VET,0.5,3,151.6,7.21,1.989,5.26,54.4,485,68.5,7.92,1.530
rr22f,BNB+TON+BCH+LTC,0.5,2,141.4,6.91,1.969,5.49,56.4,454,47.9,7.45,1.455
rr22f,BNB+TON+BCH+LTC,0.5,3,165.7,6.91,2.011,5.55,56.9,483,52.1,6.9,1.470
rr22f,BNB+TON+BCH+LTC,0.5,4,173.2,6.91,2.036,5.64,57.3,487,54.9,6.9,1.493
rr22f,BNB+TON+BCH+ETH,0.5,2,134.0,5.6,2.019,5.32,56.5,432,55.0,6.47,1.572
rr22f,BNB+TON+BCH+ETH,0.6,2,176.5,6.68,2.021,5.32,56.5,432,68.8,7.72,1.569
rr22f,BNB+TON+BCH+ETH,0.5,3,148.2,6.16,2.012,5.34,56.7,457,53.8,7.69,1.536
rr22f,BNB+TON+BCH+DOGE,0.5,2,140.3,5.56,2.002,5.42,56.5,446,50.1,7.27,1.506
rr22f,BNB+TON+BCH+VET,0.5,3,158.8,5.28,1.986,5.5,55.7,497,54.5,7.84,1.488
rr22f,BNB+TON+BCH+VET,0.5,4,162.6,5.28,1.998,5.53,55.9,499,55.9,7.4,1.499
rr22f,BNB+TON+LTC+ETH,0.5,2,141.0,5.77,1.983,5.44,56.1,458,44.7,6.92,1.452
rr22f,BNB+TON+LTC+ETH,0.5,3,159.9,6.33,1.987,5.54,56.4,484,41.3,7.59,1.394
rr22f,BNB+TON+LTC+ETH,0.5,4,170.6,6.33,2.032,5.61,56.9,490,42.5,7.59,1.402
rr22f,BNB+TON+ETH+DOGE,0.5,2,130.3,5.41,1.992,5.04,56.0,436,40.0,7.2,1.432
rr22f,BNB+TON+ETH+VET,0.5,2,130.6,5.63,1.945,5.1,54.6,467,44.0,7.37,1.445
rr22f,BNB+BCH+LTC+ETH,0.5,2,135.4,5.35,1.969,5.36,56.4,440,48.4,6.82,1.479
rr22f,TON+BCH+LTC+ETH,0.5,2,141.0,4.67,2.022,5.71,55.9,438,59.3,6.7,1.592
rr22f,TON+BCH+LTC+ETH,0.6,2,186.4,5.58,2.019,5.7,55.9,438,74.4,7.99,1.588
rr22f,TON+BCH+LTC+ETH,0.5,3,162.1,4.68,2.068,5.78,56.6,463,61.3,7.3,1.575
rr22f,TON+BCH+LTC+ETH,0.5,4,163.9,4.68,2.076,5.82,56.7,464,62.0,7.3,1.569
rr22f,TON+BCH+LTC+DOGE,0.5,3,168.9,5.94,2.036,5.81,56.3,478,57.8,7.98,1.526
rr22f,TON+BCH+LTC+DOGE,0.5,4,173.5,5.94,2.052,5.85,56.4,482,60.2,7.98,1.541
rr22f,TON+BCH+ETH+DOGE,0.5,2,134.3,4.78,2.079,5.37,56.1,415,58.9,6.29,1.636
rr22f,TON+BCH+ETH+DOGE,0.6,2,176.8,5.7,2.078,5.37,56.1,415,73.9,7.51,1.636
rr22f,TON+BCH+ETH+DOGE,0.5,3,147.8,4.78,2.025,5.35,55.8,450,60.0,7.14,1.599
rr22f,TON+BCH+ETH+DOGE,0.5,4,150.2,4.78,2.038,5.42,55.9,453,60.3,7.68,1.595
rr22f,TON+BCH+ETH+VET,0.5,2,138.0,4.21,2.044,5.43,55.3,443,61.9,6.05,1.619
rr22f,TON+BCH+ETH+VET,0.6,2,182.1,5.04,2.049,5.43,55.3,443,77.9,7.23,1.618
rr22f,TON+BCH+ETH+VET,0.5,3,148.2,5.46,2.014,5.37,55.0,473,63.9,6.9,1.598
rr22f,TON+BCH+ETH+VET,0.5,4,153.4,5.46,2.035,5.47,55.2,476,63.0,7.26,1.580
rr22f,TON+BCH+DOGE+VET,0.5,2,140.6,4.42,1.998,5.63,55.0,453,55.1,7.44,1.541
rr22f,TON+BCH+DOGE+VET,0.5,3,152.8,5.03,1.976,5.45,54.6,487,59.8,7.6,1.541
rr22f,TON+BCH+DOGE+VET,0.5,4,162.7,4.97,2.014,5.51,55.1,494,61.2,6.75,1.550
