label,pairs,risk_pct,conc,oos_annual,oos_dd,oos_pf,oos_sharpe,oos_win,oos_trades,is_annual,is_dd,is_pf
rr20,1000PEPE+APT+SNX+TON,0.5,2,120.8,5.35,1.951,5.21,55.7,438,73.0,5.55,1.599
rr20,1000PEPE+APT+SNX+TON,0.6,2,158.0,6.39,1.947,5.21,55.7,438,92.6,6.63,1.585
rr20,1000PEPE+APT+SNX+TON,0.7,2,201.1,7.42,1.943,5.2,55.7,438,114.1,7.7,1.571
rr20,1000PEPE+APT+SNX+TON,0.5,3,131.7,6.84,1.930,5.02,55.5,474,75.7,6.25,1.596
rr20,1000PEPE+APT+SNX+TON,0.5,4,133.1,6.84,1.926,4.96,55.4,480,74.8,6.25,1.582
rr20,1000PEPE+APT+SNX+VET,0.5,2,106.0,7.24,1.825,4.54,53.8,450,83.3,5.94,1.654
rr20,1000PEPE+APT+SNX+WLD,0.5,3,112.6,7.41,1.803,4.54,53.5,469,69.0,6.99,1.534
rr20,1000PEPE+APT+SNX+WLD,0.5,4,112.3,7.41,1.784,4.43,53.2,477,71.7,7.52,1.551
rr20,1000PEPE+APT+SNX+XRP,0.5,2,93.1,6.99,1.766,4.37,53.3,428,71.7,7.05,1.608
rr20,1000PEPE+BCH+BNB+DOGE,0.5,2,100.0,6.51,1.780,4.55,55.5,438,50.2,7.7,1.534
rr20,1000PEPE+BCH+BNB+DOGE,0.5,3,115.0,6.51,1.808,4.68,55.9,467,56.1,7.81,1.552
rr20,1000PEPE+BCH+BNB+DOGE,0.5,4,116.3,6.51,1.800,4.6,55.8,473,57.1,7.36,1.555
rr20,1000PEPE+BCH+BNB+ETH,0.5,2,106.0,4.55,1.895,4.96,56.6,426,54.4,6.58,1.584
rr20,1000PEPE+BCH+BNB+ETH,0.6,2,137.3,5.43,1.894,4.96,56.6,426,68.1,7.86,1.580
rr20,1000PEPE+BCH+BNB+ETH,0.5,3,110.5,4.6,1.838,4.77,56.2,454,61.1,7.76,1.616
rr20,1000PEPE+BCH+BNB+ETH,0.5,4,111.1,4.6,1.835,4.75,56.1,456,58.8,7.76,1.585
rr20,1000PEPE+BCH+BNB+SNX,0.5,2,97.6,6.32,1.783,4.61,55.0,433,68.4,6.98,1.592
rr20,1000PEPE+BCH+BNB+SNX,0.5,3,110.3,6.1,1.811,4.69,55.6,457,77.8,7.14,1.639
rr20,1000PEPE+BCH+BNB+TON,0.5,3,126.8,7.31,1.881,5.08,56.8,475,54.7,7.8,1.521
rr20,1000PEPE+BCH+BTC+DOGE,0.5,2,78.1,7.05,1.637,4.09,54.0,411,55.1,7.22,1.601
rr20,1000PEPE+BCH+BTC+DOGE,0.5,3,78.4,7.05,1.577,3.81,53.2,442,54.1,7.84,1.540
rr20,1000PEPE+BCH+BTC+DOGE,0.5,4,80.2,7.05,1.572,3.75,53.1,452,53.0,7.84,1.526
rr20,1000PEPE+BCH+BTC+ETH,0.5,2,73.9,5.78,1.661,3.95,54.1,399,56.5,7.51,1.618
rr20,1000PEPE+BCH+DOGE+ENS,0.5,2,113.5,6.5,1.845,4.96,55.4,437,59.7,5.81,1.617
rr20,1000PEPE+BCH+DOGE+ENS,0.6,2,147.7,7.76,1.828,4.96,55.4,437,74.9,6.94,1.618
rr20,1000PEPE+BCH+DOGE+ENS,0.5,4,123.0,7.66,1.768,4.65,54.4,489,62.7,7.66,1.581
rr20,1000PEPE+BCH+DOGE+ETH,0.5,2,93.6,5.7,1.839,4.69,55.0,404,61.7,5.25,1.689
rr20,1000PEPE+BCH+DOGE+ETH,0.6,2,120.3,6.81,1.834,4.69,55.0,404,77.7,6.28,1.692
rr20,1000PEPE+BCH+DOGE+ETH,0.7,2,150.4,7.91,1.828,4.68,55.0,404,95.0,7.31,1.695
